zip,city,ev_2025,ev_2021,station_count,l2_ports,dcfc_ports,total_ports,total_ports_2021,ports_within_radius,evs_within_radius,evs_per_port_nearby,access_class,evs_per_port,vs_state_avg,evs_added,ports_added,service_category
94011,,18,15,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
94012,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94013,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94014,Daly City,2262,453,8,21,27,48,21,2679.0,79502.0,29.67599850690556,Well served,47.125,1.4161239351501538,1809,27,Below average
94015,Daly City,3489,788,11,14,46,60,45,2541.0,79393.0,31.244785517512792,Well served,58.15,1.747429322630906,2701,15,Below average
94017,,8,1,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
94018,El Granada,296,112,2,3,0,3,0,1308.0,29815.0,22.79434250764526,"Fewer than 1,000 EVs",98.66666666666667,2.96497036112782,184,3,"Fewer than 1,000 EVs"
94019,Half Moon Bay,1271,546,11,23,12,35,20,1086.0,33554.0,30.896869244935544,Well served,36.31428571428572,1.0912579138011949,725,15,Below average
94020,,127,55,0,0,0,0,0,555.0,36259.0,65.33153153153152,"Fewer than 1,000 EVs",,,72,0,"Fewer than 1,000 EVs"
94021,,7,8,0,0,0,0,0,16.0,6714.0,419.625,"Fewer than 1,000 EVs",,,-1,0,"Fewer than 1,000 EVs"
94022,Los Altos Hills,4522,2107,32,163,41,204,123,3755.0,101421.0,27.00958721704394,Well served,22.166666666666668,0.6661166520777028,2415,81,At or above average
94023,,54,22,0,0,0,0,0,,,,No location data,,,32,0,"Fewer than 1,000 EVs"
94024,Los Altos,5048,2184,4,30,4,34,30,4776.0,111910.0,23.43174204355109,Locally sparse - chargers nearby,148.47058823529412,4.461596894765472,2864,4,Severely underserved (>3x state avg)
94025,Menlo Park,6405,2611,309,574,49,623,84,3472.0,88144.0,25.387096774193548,Well served,10.280898876404494,0.30894486946917193,3794,539,At or above average
94026,,29,18,0,0,0,0,0,,,,No location data,,,11,0,"Fewer than 1,000 EVs"
94027,Atherton,1578,778,3,6,0,6,2,3285.0,83912.0,25.54398782343988,Locally sparse - chargers nearby,263.0,7.903248699087331,800,4,Severely underserved (>3x state avg)
94028,Portola Valley,1527,714,5,8,12,20,2,2796.0,78848.0,28.200286123032903,Locally sparse - chargers nearby,76.35,2.294346152757862,813,18,Below average
94030,Millbrae,2461,765,29,48,15,63,12,2506.0,60685.0,24.21588188347965,Well served,39.06349206349206,1.1738725963216803,1696,51,Below average
94035,Moffett Field,1,2,1,0,8,8,8,,,,No location data,0.125,0.00375629691021261,-1,0,"Fewer than 1,000 EVs"
94036,,0,2,0,0,0,0,0,,,,No location data,,,-2,0,"Fewer than 1,000 EVs"
94037,,328,131,0,0,0,0,0,1606.0,35082.0,21.844333748443336,"Fewer than 1,000 EVs",,,197,0,"Fewer than 1,000 EVs"
94038,Moss Beach,249,104,1,1,0,1,1,1276.0,33617.0,26.345611285266457,"Fewer than 1,000 EVs",249.0,7.482543445143518,145,0,"Fewer than 1,000 EVs"
94039,,19,4,0,0,0,0,0,,,,No location data,,,15,0,"Fewer than 1,000 EVs"
94040,Mountain View,4859,1641,27,93,52,145,45,5045.0,124904.0,24.757978196233896,Well served,33.51034482758621,1.0069984378881696,3218,100,Below average
94041,Mountain View,2029,711,3,24,0,24,0,5327.0,127989.0,24.02646893185658,Locally sparse - chargers nearby,84.54166666666667,2.540508810273795,1318,24,Below average
94042,,15,7,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
94043,Mountain View,7047,1596,103,213,26,239,14,5450.0,136056.0,24.96440366972477,Well served,29.485355648535563,0.8860460025529124,5451,225,At or above average
94044,Pacifica,2800,929,4,3,12,15,0,1869.0,50256.0,26.8892455858748,Locally sparse - chargers nearby,186.66666666666666,5.6094033859174965,1871,15,Severely underserved (>3x state avg)
94054,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94060,,46,18,0,0,0,0,0,0.0,194.0,,"Fewer than 1,000 EVs",,,28,0,"Fewer than 1,000 EVs"
94061,Redwood City,2966,1090,15,26,12,38,4,3102.0,70579.0,22.752740167633785,Locally sparse - chargers nearby,78.05263157894737,2.3455108706717054,1876,34,Below average
94062,Redwood City,4175,1786,18,44,2,46,5,2680.0,61711.0,23.02649253731343,Locally sparse - chargers nearby,90.76086956521739,2.727398191328286,2389,41,Below average
94063,Redwood City,1823,649,102,235,4,239,57,3304.0,69289.0,20.971246973365616,Well served,7.627615062761507,0.22921269514033768,1174,182,At or above average
94064,,11,4,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
94065,Redwood City,1897,803,62,115,2,117,43,3038.0,64590.0,21.260697827518104,Well served,16.213675213675213,0.4872270248665518,1094,74,At or above average
94066,San Bruno,2820,758,28,64,56,120,6,2528.0,69822.0,27.619462025316455,Well served,23.5,0.7061838191199706,2062,114,At or above average
94070,San Carlos,4682,1806,21,31,29,60,30,2966.0,65345.0,22.031355360755224,Locally sparse - chargers nearby,78.03333333333333,2.344930951148725,2876,30,Below average
94072,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94074,,14,4,0,0,0,0,0,77.0,7167.0,93.07792207792208,"Fewer than 1,000 EVs",,,10,0,"Fewer than 1,000 EVs"
94080,South San Francisco,7611,1025,199,417,98,515,81,2994.0,81708.0,27.29058116232465,Well served,14.77864077669903,0.4441037014932532,6586,434,At or above average
94083,,14,8,0,0,0,0,0,,,,No location data,,,6,0,"Fewer than 1,000 EVs"
94085,Sunnyvale,2865,842,24,70,3,73,31,5781.0,153634.0,26.57567894827885,Well served,39.24657534246575,1.179374317562644,2023,42,Below average
94086,Sunnyvale,5406,1640,111,206,19,225,30,5477.0,159481.0,29.118312945042906,Well served,24.026666666666667,0.7220103501016665,3766,195,At or above average
94087,Sunnyvale,7534,2723,26,90,46,136,38,5422.0,134463.0,24.799520472150498,Well served,55.39705882352941,1.6647024071495178,4811,98,Below average
94088,,15,7,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
94089,Sunnyvale,2196,702,22,33,22,55,11,5825.0,157524.0,27.04274678111588,Well served,39.92727272727273,1.199829529429366,1494,44,Below average
94101,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94102,San Francisco,882,292,22,50,12,62,23,3141.0,82479.0,26.25883476599809,"Fewer than 1,000 EVs",14.225806451612904,0.4274908225558093,590,39,"Fewer than 1,000 EVs"
94103,San Francisco,1538,476,59,110,89,199,22,3181.0,86567.0,27.213769254951274,Well served,7.728643216080402,0.2322486290615877,1062,177,At or above average
94104,San Francisco,136,56,7,26,0,26,10,3143.0,95162.0,30.277441934457524,"Fewer than 1,000 EVs",5.230769230769231,0.1571865783965892,80,16,"Fewer than 1,000 EVs"
94105,San Francisco,1367,563,60,94,6,100,25,3183.0,96267.0,30.24410933081998,Well served,13.67,0.410788630100851,804,75,At or above average
94107,San Francisco,3025,910,37,68,26,94,27,3241.0,90509.0,27.92625732798519,Well served,32.180851063829785,0.9670466513526079,2115,67,At or above average
94108,San Francisco,314,116,26,60,0,60,28,3127.0,93247.0,29.81995522865366,"Fewer than 1,000 EVs",5.233333333333333,0.15726363064090126,198,32,"Fewer than 1,000 EVs"
94109,San Francisco,1921,604,20,38,2,40,10,3059.0,88449.0,28.914351095129128,Well served,48.025,1.4431692729036847,1317,30,Below average
94110,San Francisco,3556,1238,7,11,3,14,5,3233.0,82697.0,25.57902876585215,Locally sparse - chargers nearby,254.0,7.632795321552023,2318,9,Severely underserved (>3x state avg)
94111,San Francisco,315,104,35,86,8,94,49,3055.0,96820.0,31.692307692307693,"Fewer than 1,000 EVs",3.351063829787234,0.10070072567804017,211,45,"Fewer than 1,000 EVs"
94112,San Francisco,3882,945,6,19,0,19,7,2499.0,78736.0,31.50700280112045,Locally sparse - chargers nearby,204.31578947368422,6.139766149661201,2937,12,Severely underserved (>3x state avg)
94114,,3058,1177,0,0,0,0,0,3003.0,79824.0,26.581418581418585,Locally sparse - chargers nearby,,,1881,0,"1,000+ EVs, zero ports"
94115,San Francisco,1941,648,7,51,3,54,12,2941.0,78899.0,26.82726963617817,Well served,35.94444444444444,1.0801440448478037,1293,42,Below average
94116,San Francisco,3280,967,11,16,0,16,0,2266.0,73796.0,32.566637246248895,Locally sparse - chargers nearby,205.0,6.16032693274868,2313,16,Severely underserved (>3x state avg)
94117,San Francisco,2176,791,4,6,2,8,0,2950.0,76035.0,25.77457627118644,Locally sparse - chargers nearby,272.0,8.17370207662264,1385,8,Severely underserved (>3x state avg)
94118,San Francisco,2484,811,7,17,38,55,9,2132.0,69469.0,32.583958724202624,Well served,45.163636363636364,1.357184221813545,1673,46,Below average
94119,,12,3,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
94121,San Francisco,2661,770,2,2,4,6,0,1828.0,68176.0,37.29540481400438,Locally sparse - chargers nearby,443.5,13.32734143743434,1891,6,Severely underserved (>3x state avg)
94122,San Francisco,3520,1058,8,12,16,28,9,2283.0,70996.0,31.097678493210687,Locally sparse - chargers nearby,125.71428571428571,3.777761463985253,2462,19,Severely underserved (>3x state avg)
94123,San Francisco,1869,601,39,40,16,56,2,2668.0,78412.0,29.389805097451273,Well served,33.375,1.0029312750267667,1268,54,Below average
94124,San Francisco,2100,702,7,13,6,19,2,3462.0,87039.0,25.141247833622185,Locally sparse - chargers nearby,110.52631578947368,3.3213572679774654,1398,17,Severely underserved (>3x state avg)
94126,,3,5,0,0,0,0,0,,,,No location data,,,-2,0,"Fewer than 1,000 EVs"
94127,,2303,747,0,0,0,0,0,2393.0,75336.0,31.481821980777266,Locally sparse - chargers nearby,,,1556,0,"1,000+ EVs, zero ports"
94128,San Francisco,17,10,105,203,0,203,12,2567.0,73183.0,28.50915465523958,"Fewer than 1,000 EVs",0.08374384236453201,0.0025165338905857875,7,191,"Fewer than 1,000 EVs"
94129,San Francisco,300,111,6,14,6,20,8,1762.0,63139.0,35.83371169125993,"Fewer than 1,000 EVs",15.0,0.45075562922551315,189,12,"Fewer than 1,000 EVs"
94130,,109,27,0,0,0,0,0,2579.0,100277.0,38.88212485459481,"Fewer than 1,000 EVs",,,82,0,"Fewer than 1,000 EVs"
94131,San Francisco,2859,1098,1,2,0,2,0,2794.0,79710.0,28.528990694345023,Locally sparse - chargers nearby,1429.5,42.95701146519141,1761,2,Severely underserved (>3x state avg)
94132,San Francisco,1613,419,25,55,3,58,18,2382.0,74043.0,31.084382871536523,Well served,27.810344827586206,0.8357112987824744,1194,40,At or above average
94133,San Francisco,908,305,6,10,0,10,1,2841.0,85924.0,30.244280183034142,"Fewer than 1,000 EVs",90.8,2.7285740755784396,603,9,"Fewer than 1,000 EVs"
94134,,1987,490,0,0,0,0,0,3311.0,80363.0,24.27151917849592,Locally sparse - chargers nearby,,,1497,0,"1,000+ EVs, zero ports"
94140,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94141,,12,1,0,0,0,0,0,,,,No location data,,,11,0,"Fewer than 1,000 EVs"
94142,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
94143,San Francisco,8,0,4,8,0,8,2,,,,No location data,1.0,0.03005037528170088,8,6,"Fewer than 1,000 EVs"
94146,,4,1,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
94147,,14,2,0,0,0,0,0,,,,No location data,,,12,0,"Fewer than 1,000 EVs"
94148,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94158,San Francisco,733,278,90,185,0,185,42,3322.0,91938.0,27.67549668874172,"Fewer than 1,000 EVs",3.962162162162162,0.11906445989992834,455,143,"Fewer than 1,000 EVs"
94159,,3,2,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94164,,2,1,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94172,,2,1,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94188,,21,6,0,0,0,0,0,3458.0,87638.0,25.343551185656448,"Fewer than 1,000 EVs",,,15,0,"Fewer than 1,000 EVs"
94203,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
94214,,2,1,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94218,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94232,,1,2,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94244,,22,10,0,0,0,0,0,,,,No location data,,,12,0,"Fewer than 1,000 EVs"
94296,,5,0,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
94297,,2,1,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94301,Palo Alto,2945,1406,30,99,20,119,26,3289.0,95336.0,28.98631802979629,Well served,24.747899159663866,0.743683657181589,1539,93,At or above average
94302,,16,7,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
94303,Palo Alto,4336,1707,24,66,39,105,33,4193.0,111743.0,26.64989267827331,Well served,41.2952380952381,1.2409374021090953,2629,72,Below average
94304,Palo Alto,2667,151,70,153,26,179,40,3212.0,89422.0,27.83997509339975,Well served,14.899441340782124,0.44773380377819133,2516,139,At or above average
94305,Stanford,722,235,54,106,0,106,20,3126.0,95128.0,30.431222008957135,"Fewer than 1,000 EVs",6.811320754716981,0.20468274484328333,487,86,"Fewer than 1,000 EVs"
94306,Palo Alto,4323,1704,86,187,0,187,59,4164.0,109538.0,26.3059558117195,Well served,23.11764705882353,0.6946939697475556,2619,128,At or above average
94309,,13,8,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
94337,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
94401,San Mateo,1835,575,38,115,2,117,8,2702.0,53770.0,19.900074019245004,Well served,15.683760683760683,0.4713028943753941,1260,109,At or above average
94402,San Mateo,3308,1188,60,101,20,121,10,2862.0,59002.0,20.615653389238293,Well served,27.33884297520661,0.8215424911724504,2120,111,At or above average
94403,San Mateo,4286,1341,139,272,118,390,50,3112.0,54668.0,17.566838046272494,Well served,10.98974358974359,0.33024591912146145,2945,340,At or above average
94404,Foster City,4455,1529,67,141,30,171,20,3193.0,52084.0,16.311932352020044,Well served,26.05263157894737,0.7828913560232598,2926,151,At or above average
94458,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94494,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94496,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94501,Alameda,4604,1626,26,47,29,76,22,2612.0,86446.0,33.09571209800919,Well served,60.578947368421055,1.8204201025914584,2978,54,Below average
94502,Alameda,1627,609,25,48,0,48,8,2625.0,69383.0,26.431619047619048,Well served,33.895833333333336,1.0185825121526528,1018,40,Below average
94503,American Canyon,1442,368,19,34,0,34,2,632.0,12460.0,19.71518987341772,Well served,42.411764705882355,1.2744894457709608,1074,32,Below average
94504,,1,1,0,0,0,0,0,,,,No location data,,,0,0,"Fewer than 1,000 EVs"
94505,,1004,292,0,0,0,0,0,85.0,11450.0,134.7058823529412,Isolated - underserved by both measures,,,712,0,"1,000+ EVs, zero ports"
94506,Danville,4282,1410,2,2,16,18,0,913.0,50291.0,55.083242059145675,Locally sparse - chargers nearby,237.88888888888889,7.148650386457953,2872,18,Severely underserved (>3x state avg)
94507,Alamo,2332,833,2,2,16,18,0,673.0,52121.0,77.44576523031203,Isolated - underserved by both measures,129.55555555555554,3.893193064273691,1499,18,Severely underserved (>3x state avg)
94508,Angwin,147,51,1,2,0,2,2,176.0,809.0,4.596590909090909,"Fewer than 1,000 EVs",73.5,2.2087025832050147,96,0,"Fewer than 1,000 EVs"
94509,Antioch,1658,376,13,18,21,39,6,267.0,18231.0,68.28089887640449,Locally fine - crowded region,42.51282051282051,1.2775262106938474,1282,33,Below average
94510,Benicia,1861,715,6,8,16,24,3,474.0,18510.0,39.050632911392405,Locally sparse - chargers nearby,77.54166666666667,2.330156183301889,1146,21,Below average
94511,,116,14,0,0,0,0,0,163.0,13155.0,80.70552147239263,"Fewer than 1,000 EVs",,,102,0,"Fewer than 1,000 EVs"
94512,,1,0,0,0,0,0,0,72.0,6576.0,91.33333333333331,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
94513,Brentwood,4806,1185,29,62,32,94,6,189.0,12585.0,66.58730158730158,Locally fine - crowded region,51.12765957446808,1.536405357487813,3621,88,Below average
94514,Byron,18,5,1,2,0,2,0,150.0,12819.0,85.46,"Fewer than 1,000 EVs",9.0,0.2704533775353079,13,2,"Fewer than 1,000 EVs"
94515,Calistoga,363,107,21,44,0,44,38,63.0,462.0,7.333333333333333,"Fewer than 1,000 EVs",8.25,0.24791559607403224,256,6,"Fewer than 1,000 EVs"
94516,,22,6,0,0,0,0,0,1575.0,74611.0,47.37206349206349,"Fewer than 1,000 EVs",,,16,0,"Fewer than 1,000 EVs"
94517,,856,280,0,0,0,0,0,600.0,37326.0,62.21,"Fewer than 1,000 EVs",,,576,0,"Fewer than 1,000 EVs"
94518,,1437,383,0,0,0,0,0,565.0,36433.0,64.48318584070796,Locally sparse - chargers nearby,,,1054,0,"1,000+ EVs, zero ports"
94519,Concord,860,243,2,2,4,6,2,565.0,32224.0,57.03362831858407,"Fewer than 1,000 EVs",143.33333333333334,4.307220457043793,617,4,"Fewer than 1,000 EVs"
94520,Concord,1135,309,21,30,67,97,32,554.0,31374.0,56.631768953068594,Well served,11.70103092783505,0.3516203705642319,826,65,At or above average
94521,Concord,2309,592,6,7,17,24,6,548.0,33253.0,60.68065693430657,Locally sparse - chargers nearby,96.20833333333333,2.8910965218936386,1717,18,Below average
94522,,10,3,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
94523,Pleasant Hill,2577,718,22,38,15,53,20,539.0,35491.0,65.84601113172542,Well served,48.62264150943396,1.4611286245460973,1859,33,Below average
94524,,11,0,0,0,0,0,0,,,,No location data,,,11,0,"Fewer than 1,000 EVs"
94525,,129,60,0,0,0,0,0,364.0,19936.0,54.76923076923077,"Fewer than 1,000 EVs",,,69,0,"Fewer than 1,000 EVs"
94526,Danville,3882,1250,6,11,1,12,2,960.0,66486.0,69.25625,Isolated - underserved by both measures,323.5,9.721296403630234,2632,10,Severely underserved (>3x state avg)
94528,,167,74,0,0,0,0,0,769.0,59360.0,77.19115734720417,"Fewer than 1,000 EVs",,,93,0,"Fewer than 1,000 EVs"
94529,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94530,El Cerrito,2388,887,7,10,26,36,16,1210.0,56184.0,46.43305785123967,Well served,66.33333333333333,1.9933415603528246,1501,20,Below average
94531,Antioch,2784,536,2,0,20,20,10,241.0,15921.0,66.06224066390041,Locally sparse - chargers nearby,139.2,4.183012239212762,2248,10,Severely underserved (>3x state avg)
94533,Fairfield,2753,537,19,38,67,105,31,434.0,10966.0,25.267281105990783,Well served,26.21904761904762,0.7878922204811668,2216,74,At or above average
94534,Fairfield,3169,900,34,57,58,115,19,572.0,14098.0,24.646853146853147,Well served,27.556521739130435,0.8280838197192181,2269,96,At or above average
94535,,96,15,0,0,0,0,0,378.0,6229.0,16.478835978835978,"Fewer than 1,000 EVs",,,81,0,"Fewer than 1,000 EVs"
94536,Fremont,7055,2497,4,4,15,19,3,1281.0,67825.0,52.94691647150663,Locally sparse - chargers nearby,371.3157894736842,11.158178821705247,4558,16,Severely underserved (>3x state avg)
94537,,16,7,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
94538,Fremont,13172,2610,72,114,86,200,99,2557.0,86961.0,34.00899491591709,Well served,65.86,1.9791177160528197,10562,101,Below average
94539,Fremont,9847,4140,34,87,11,98,12,1846.0,71089.0,38.50975081256772,Locally sparse - chargers nearby,100.4795918367347,3.0194494428460055,5707,86,Severely underserved (>3x state avg)
94540,,30,9,0,0,0,0,0,,,,No location data,,,21,0,"Fewer than 1,000 EVs"
94541,Hayward,2810,820,7,23,42,65,16,1158.0,51090.0,44.119170984455955,Well served,43.23076923076923,1.2991008391012226,1990,49,Below average
94542,Hayward,1586,545,25,50,0,50,12,1531.0,75264.0,49.16002612671456,Well served,31.72,0.9531979039355518,1041,38,At or above average
94543,,5,3,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
94544,Hayward,4364,803,50,97,33,130,16,1168.0,45594.0,39.03595890410959,Well served,33.56923076923077,1.0087679825334048,3561,114,Below average
94545,Hayward,2052,614,38,68,12,80,11,987.0,56465.0,57.20871327254306,Well served,25.65,0.7707921259756274,1438,69,At or above average
94546,Castro Valley,3129,889,8,10,3,13,3,1150.0,69937.0,60.81478260869565,Locally sparse - chargers nearby,240.69230769230768,7.232894173572465,2240,10,Severely underserved (>3x state avg)
94547,Hercules,2168,651,12,21,14,35,0,529.0,37332.0,70.57088846880907,Locally fine - crowded region,61.94285714285714,1.8614061031636429,1517,35,Below average
94548,,14,8,0,0,0,0,0,186.0,14127.0,75.95161290322581,"Fewer than 1,000 EVs",,,6,0,"Fewer than 1,000 EVs"
94549,Lafayette,4098,1512,4,9,0,9,5,774.0,67510.0,87.22222222222223,Isolated - underserved by both measures,455.3333333333333,13.682937544934466,2586,4,Severely underserved (>3x state avg)
94550,Livermore,3967,1228,22,34,19,53,2,53.0,3967.0,74.84905660377359,Isolated - underserved by both measures,74.84905660377359,2.249242240424668,2739,51,Below average
94551,Livermore,2687,739,40,74,136,210,52,804.0,39946.0,49.68407960199005,Well served,12.795238095238096,0.3845017065806203,1948,158,At or above average
94552,,1989,698,0,0,0,0,0,1438.0,79674.0,55.40611961057024,Locally sparse - chargers nearby,,,1291,0,"1,000+ EVs, zero ports"
94553,Martinez,2817,835,36,43,22,65,10,748.0,43570.0,58.24866310160428,Well served,43.33846153846154,1.3023370333623288,1982,55,Below average
94555,Fremont,4503,1903,13,23,0,23,0,2513.0,88098.0,35.05690409868683,Locally sparse - chargers nearby,195.7826086956522,5.883340864934742,2600,23,Severely underserved (>3x state avg)
94556,Moraga,2019,662,8,15,0,15,2,1571.0,71334.0,45.40674729471674,Locally sparse - chargers nearby,134.6,4.044780512916938,1357,13,Severely underserved (>3x state avg)
94557,,1,1,0,0,0,0,0,,,,No location data,,,0,0,"Fewer than 1,000 EVs"
94558,Napa,3526,1064,72,197,65,262,91,262.0,4347.0,16.591603053435115,Well served,13.458015267175572,0.40441840932548584,2462,171,At or above average
94559,Napa,1444,456,60,138,0,138,45,508.0,9020.0,17.755905511811022,Well served,10.46376811594203,0.3144401587447541,988,93,At or above average
94560,Newark,5344,1525,30,57,77,134,29,4088.0,110632.0,27.062622309197653,Well served,39.88059701492537,1.1984269067567872,3819,105,Below average
94561,Oakley,2185,438,16,26,18,44,0,219.0,13123.0,59.922374429223744,Well served,49.65909090909091,1.492274317966282,1747,44,Below average
94562,Oakville,21,6,5,12,0,12,12,284.0,4720.0,16.619718309859156,"Fewer than 1,000 EVs",1.75,0.05258815674297654,15,0,"Fewer than 1,000 EVs"
94563,,3578,1463,0,0,0,0,0,1656.0,71441.0,43.140700483091784,Locally sparse - chargers nearby,,,2115,0,"1,000+ EVs, zero ports"
94564,Pinole,1074,334,3,2,22,24,0,583.0,32042.0,54.96054888507719,Well served,44.75,1.3447542938561143,740,24,Below average
94565,Pittsburg,3502,749,20,38,8,46,10,369.0,20026.0,54.2710027100271,Locally sparse - chargers nearby,76.1304347826087,2.2877481355764453,2753,36,Below average
94566,Pleasanton,5751,2136,30,55,35,90,22,1100.0,51913.0,47.193636363636365,Well served,63.9,1.920218980500686,3615,68,Below average
94567,,29,6,0,0,0,0,0,52.0,768.0,14.76923076923077,"Fewer than 1,000 EVs",,,23,0,"Fewer than 1,000 EVs"
94568,Dublin,10666,3435,79,213,84,297,54,1162.0,47891.0,41.214285714285715,Well served,35.91245791245791,1.0791828375576482,7231,243,Below average
94569,,6,2,0,0,0,0,0,460.0,20404.0,44.35652173913043,"Fewer than 1,000 EVs",,,4,0,"Fewer than 1,000 EVs"
94570,,8,1,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
94571,Rio Vista,494,144,2,4,1,5,2,5.0,527.0,105.4,"Fewer than 1,000 EVs",98.8,2.968977077832047,350,3,"Fewer than 1,000 EVs"
94572,,379,104,0,0,0,0,0,436.0,30607.0,70.19954128440367,"Fewer than 1,000 EVs",,,275,0,"Fewer than 1,000 EVs"
94573,Rutherford,41,26,5,13,0,13,2,220.0,6638.0,30.172727272727272,"Fewer than 1,000 EVs",3.1538461538461537,0.09477426050382584,15,11,"Fewer than 1,000 EVs"
94574,St. Helena,584,229,35,72,0,72,64,182.0,4531.0,24.89560439560439,"Fewer than 1,000 EVs",8.11111111111111,0.24374193284046267,355,8,"Fewer than 1,000 EVs"
94575,,2,0,0,0,0,0,0,1615.0,73837.0,45.71950464396285,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
