zip,ev_2025,ev_2021,station_count,l2_ports,dcfc_ports,total_ports,total_ports_2021,city,latitude,longitude,ports_within_radius,evs_within_radius,evs_per_port_in_zip,evs_per_port_nearby,access_class
95653,2,0,0,0,0,0,0,,38.69151,-121.97723,31.0,1290,,41.61290322580645,"Fewer than 1,000 EVs"
95655,247,50,0,0,0,0,0,,38.54976,-121.27898,1113.0,28122,,25.266846361185983,"Fewer than 1,000 EVs"
95658,390,105,1,1,0,1,0,Newcastle,38.87938,-121.15173,377.0,14573,390.0,38.6551724137931,"Fewer than 1,000 EVs"
95659,10,3,0,0,0,0,0,,38.84594,-121.57679,6.0,229,,38.166666666666664,"Fewer than 1,000 EVs"
95660,643,124,2,1,3,4,0,North Highland,38.67883,-121.3805,1954.0,47603,160.75,24.361821903787103,"Fewer than 1,000 EVs"
95661,1879,526,15,64,19,83,6,Roseville,38.74129,-121.24925,972.0,42921,22.63855421686747,44.157407407407405,Well served
95662,1064,300,1,0,2,2,0,Orangevale,38.68917,-121.21988,1027.0,43542,532.0,42.397273612463486,Locally sparse - chargers nearby
95663,192,50,0,0,0,0,0,,38.85739,-121.18251,493.0,18084,,36.6815415821501,"Fewer than 1,000 EVs"
95664,62,21,0,0,0,0,0,,38.79755,-121.05136,241.0,12330,,51.16182572614108,"Fewer than 1,000 EVs"
95665,71,13,0,0,0,0,0,,38.39587,-120.65238,21.0,490,,23.333333333333332,"Fewer than 1,000 EVs"
95666,93,24,0,0,0,0,0,,38.54113,-120.33076,0.0,93,,,"Fewer than 1,000 EVs"
95667,983,360,30,70,34,104,45,Placerville,38.73407,-120.79216,109.0,1428,9.451923076923077,13.100917431192661,"Fewer than 1,000 EVs"
95668,28,5,0,0,0,0,0,,38.82708,-121.49378,63.0,8425,,133.73015873015873,"Fewer than 1,000 EVs"
95669,83,23,4,9,0,9,9,Plymouth,38.49522,-120.89157,22.0,1635,9.222222222222221,74.31818181818181,"Fewer than 1,000 EVs"
95670,2397,526,24,65,30,95,0,Rancho Cordova,38.60461,-121.27963,1187.0,38182,25.231578947368423,32.16680707666386,Well served
95672,247,63,0,0,0,0,0,,38.72664,-120.99638,284.0,16673,,58.70774647887324,"Fewer than 1,000 EVs"
95673,400,100,0,0,0,0,0,,38.69029,-121.46603,1560.0,39218,,25.13974358974359,"Fewer than 1,000 EVs"
95674,15,2,0,0,0,0,0,,38.95396,-121.48187,6.0,5193,,865.5,"Fewer than 1,000 EVs"
95675,0,2,0,0,0,0,0,,38.54548,-120.74277,26.0,428,,16.46153846153846,"Fewer than 1,000 EVs"
95676,4,0,0,0,0,0,0,,38.87224,-121.71664,6.0,28,,4.666666666666667,"Fewer than 1,000 EVs"
95677,1698,456,24,34,64,98,21,Rocklin,38.79298,-121.23133,608.0,29189,17.3265306122449,48.00822368421053,Well served
95678,1783,454,35,54,85,139,42,Roseville,38.76536,-121.28847,735.0,32887,12.827338129496402,44.74421768707483,Well served
95679,4,4,0,0,0,0,0,,38.90524,-122.26727,0.0,19,,,"Fewer than 1,000 EVs"
95680,3,0,0,0,0,0,0,,38.24142,-121.57816,5.0,135,,27.0,"Fewer than 1,000 EVs"
95681,16,8,0,0,0,0,0,,38.99809,-121.35422,14.0,3690,,263.57142857142856,"Fewer than 1,000 EVs"
95682,1260,392,3,6,12,18,6,Cameron Park,38.60537,-120.96175,208.0,7305,70.0,35.12019230769231,Locally sparse - chargers nearby
95683,462,88,3,3,16,19,3,Rancho Murieta,38.51018,-121.09894,145.0,4196,24.31578947368421,28.93793103448276,"Fewer than 1,000 EVs"
95684,77,16,4,5,0,5,2,Somerset,38.59098,-120.55066,9.0,137,15.4,15.222222222222221,"Fewer than 1,000 EVs"
95685,153,39,4,8,0,8,8,Sutter Creek,38.42716,-120.76698,34.0,526,19.125,15.470588235294118,"Fewer than 1,000 EVs"
95686,16,4,0,0,0,0,0,,38.19039,-121.48543,12.0,1308,,109.0,"Fewer than 1,000 EVs"
95687,2452,582,23,34,42,76,32,Vacaville,38.3344,-121.91765,349.0,6876,32.26315789473684,19.702005730659025,Well served
95688,1568,478,21,33,58,91,17,Vacaville,38.41901,-122.02571,193.0,7166,17.23076923076923,37.129533678756474,Well served
95689,28,10,0,0,0,0,0,,38.47088,-120.61566,9.0,368,,40.888888888888886,"Fewer than 1,000 EVs"
95690,68,15,0,0,0,0,0,,38.23429,-121.58672,5.0,135,,27.0,"Fewer than 1,000 EVs"
95691,1969,500,20,25,10,35,4,West Sacramento,38.62394,-121.58272,1405.0,28195,56.25714285714286,20.06761565836299,Well served
95692,99,17,0,0,0,0,0,,39.04699,-121.40471,9.0,4601,,511.22222222222223,"Fewer than 1,000 EVs"
95693,329,87,0,0,0,0,0,,38.39851,-121.21956,262.0,7412,,28.290076335877863,"Fewer than 1,000 EVs"
95694,386,109,4,9,0,9,3,Winters,38.56163,-122.00609,18.0,1956,42.888888888888886,108.66666666666667,"Fewer than 1,000 EVs"
95695,831,218,19,42,8,50,7,Woodland,38.68847,-121.85666,122.0,4908,16.62,40.22950819672131,"Fewer than 1,000 EVs"
95697,4,1,0,0,0,0,0,,38.73284,-121.80701,114.0,2138,,18.75438596491228,"Fewer than 1,000 EVs"
95698,6,1,0,0,0,0,0,,38.8187,-121.91012,67.0,934,,13.940298507462687,"Fewer than 1,000 EVs"
95699,4,1,0,0,0,0,0,,38.44074,-120.85702,34.0,605,,17.794117647058822,"Fewer than 1,000 EVs"
95701,27,4,0,0,0,0,0,,39.22633,-120.76741,0.0,838,,,"Fewer than 1,000 EVs"
95703,51,20,0,0,0,0,0,,38.99156,-120.9864,102.0,2640,,25.88235294117647,"Fewer than 1,000 EVs"
95709,138,27,0,0,0,0,0,,38.74886,-120.68134,90.0,1190,,13.222222222222221,"Fewer than 1,000 EVs"
95713,245,75,5,2,16,18,2,Colfax,39.08477,-120.92788,18.0,1376,13.61111111111111,76.44444444444444,"Fewer than 1,000 EVs"
95714,8,0,0,0,0,0,0,,39.2013,-120.83677,14.0,890,,63.57142857142857,"Fewer than 1,000 EVs"
95715,2,1,0,0,0,0,0,,39.27495,-120.64388,16.0,29,,1.8125,"Fewer than 1,000 EVs"
95717,5,1,0,0,0,0,0,,39.14258,-120.84268,18.0,1040,,57.77777777777778,"Fewer than 1,000 EVs"
95720,2,2,0,0,0,0,0,,38.84536,-120.26021,0.0,5,,,"Fewer than 1,000 EVs"
95722,289,106,0,0,0,0,0,,39.00467,-121.02891,100.0,3241,,32.41,"Fewer than 1,000 EVs"
95726,162,40,5,3,15,18,3,Pollock Pines,38.75418,-120.41989,18.0,162,9.0,9.0,"Fewer than 1,000 EVs"
95728,32,7,5,4,14,18,4,Soda Springs,39.29673,-120.40358,36.0,32,1.7777777777777777,0.8888888888888888,"Fewer than 1,000 EVs"
95735,3,0,1,2,0,2,0,Twin Bridges,38.82986,-120.17936,10.0,518,1.5,51.8,"Fewer than 1,000 EVs"
95736,23,5,0,0,0,0,0,,39.03905,-120.97738,78.0,1924,,24.666666666666668,"Fewer than 1,000 EVs"
95742,2426,339,6,8,22,30,0,Rancho Cordova,38.5735,-121.19854,681.0,26626,80.86666666666666,39.098384728340676,Locally sparse - chargers nearby
95746,2348,757,6,8,8,16,3,Granite Bay,38.75009,-121.16712,754.0,31349,146.75,41.57692307692308,Locally sparse - chargers nearby
95747,7800,1187,8,14,14,28,4,Roseville,38.77963,-121.36798,651.0,24009,278.57142857142856,36.88018433179724,Locally sparse - chargers nearby
95757,5102,845,109,202,10,212,4,Elk Grove,38.33886,-121.43643,379.0,13930,24.066037735849058,36.754617414248024,Well served
95758,3355,698,16,25,47,72,27,Elk Grove,38.42932,-121.44603,859.0,27990,46.59722222222222,32.584400465657744,Well served
95762,5069,1575,11,17,14,31,8,El Dorado Hills,38.67694,-121.05755,335.0,17687,163.51612903225808,52.797014925373134,Locally sparse - chargers nearby
95765,3394,862,7,6,9,15,0,Rocklin,38.81982,-121.27772,543.0,30418,226.26666666666668,56.01841620626151,Locally sparse - chargers nearby
95776,1295,263,12,16,46,62,24,Woodland,38.68889,-121.70776,191.0,7397,20.887096774193548,38.72774869109948,Well served
95811,608,231,48,99,0,99,13,Sacramento,38.58761,-121.49077,1743.0,37456,6.141414141414141,21.48938611589214,"Fewer than 1,000 EVs"
95814,721,645,146,333,34,367,46,Sacramento,38.58064,-121.49488,1692.0,37721,1.9645776566757494,22.29373522458629,"Fewer than 1,000 EVs"
95815,444,98,18,64,72,136,24,Sacramento,38.60544,-121.44497,1879.0,44292,3.264705882352941,23.57211282597126,"Fewer than 1,000 EVs"
95816,2563,553,11,19,6,25,2,Sacramento,38.57555,-121.46543,1800.0,40935,102.52,22.741666666666667,Locally sparse - chargers nearby
95817,505,150,57,185,8,193,74,Sacramento,38.55057,-121.45713,1834.0,43692,2.616580310880829,23.823336968375138,"Fewer than 1,000 EVs"
95818,1723,543,2,0,12,12,6,Sacramento,38.55579,-121.49669,1687.0,37138,143.58333333333334,22.014226437462952,Locally sparse - chargers nearby
95819,1365,417,8,43,0,43,15,Sacramento,38.56816,-121.43772,1904.0,46934,31.74418604651163,24.650210084033613,Well served
95820,813,190,14,46,4,50,0,Sacramento,38.53491,-121.4442,1867.0,38843,16.26,20.80503481521157,"Fewer than 1,000 EVs"
95821,1118,246,4,7,0,7,0,Sacramento,38.62541,-121.38479,1965.0,45780,159.71428571428572,23.297709923664122,Locally sparse - chargers nearby
95822,1467,405,13,32,8,40,10,Sacramento,38.51273,-121.49556,1744.0,35681,36.675,20.459288990825687,Well served
95823,1379,192,12,16,54,70,0,Sacramento,38.47473,-121.44266,1679.0,36398,19.7,21.678379988088146,Well served
95824,441,62,1,5,0,5,0,Sacramento,38.51746,-121.44147,1755.0,40404,88.2,23.022222222222222,"Fewer than 1,000 EVs"
95825,978,240,5,44,14,58,0,Sacramento,38.5901,-121.40644,1982.0,48767,16.862068965517242,24.60494450050454,"Fewer than 1,000 EVs"
95826,1122,276,13,25,20,45,5,Sacramento,38.54554,-121.37885,1884.0,46835,24.933333333333334,24.859341825902334,Well served
95827,807,195,26,44,12,56,8,Sacramento,38.55151,-121.3253,1635.0,40087,14.410714285714286,24.518042813455658,"Fewer than 1,000 EVs"
95828,2030,311,4,6,6,12,2,Sacramento,38.48943,-121.39598,1684.0,32093,169.16666666666666,19.057600950118765,Locally sparse - chargers nearby
95829,2395,362,2,3,0,3,0,Sacramento,38.48759,-121.33326,1188.0,34224,798.3333333333334,28.80808080808081,Locally sparse - chargers nearby
95830,48,11,0,0,0,0,0,,38.49415,-121.27229,742.0,24048,,32.40970350404313,"Fewer than 1,000 EVs"
95831,2199,612,4,10,0,10,0,Sacramento,38.49599,-121.52948,1541.0,28012,219.9,18.17780661907852,Locally sparse - chargers nearby
95832,265,45,4,6,28,34,0,Sacramento,38.43979,-121.49888,1248.0,27519,7.794117647058823,22.05048076923077,"Fewer than 1,000 EVs"
95833,1433,306,36,102,12,114,7,Sacramento,38.61529,-121.51558,1603.0,30725,12.570175438596491,19.167186525265127,Well served
95834,2917,860,30,59,42,101,10,Sacramento,38.64207,-121.51967,1540.0,30397,28.88118811881188,19.73831168831169,Well served
95835,3272,637,17,61,0,61,0,Sacramento,38.67088,-121.52464,1376.0,28971,53.63934426229508,21.054505813953487,Well served
95837,26,10,3,4,8,12,4,Sacramento,38.68925,-121.59537,919.0,14531,2.1666666666666665,15.811751904243744,"Fewer than 1,000 EVs"
95838,751,128,5,9,3,12,0,Sacramento,38.64708,-121.44312,1868.0,39809,62.583333333333336,21.3110278372591,"Fewer than 1,000 EVs"
95841,582,132,6,54,14,68,14,Sacramento,38.66031,-121.34812,1894.0,47850,8.558823529411764,25.263991552270326,"Fewer than 1,000 EVs"
95842,845,159,4,2,20,22,2,Sacramento,38.687,-121.34889,1234.0,49428,38.40909090909091,40.055105348460295,"Fewer than 1,000 EVs"
95843,2148,313,1,1,0,1,1,Antelope,38.71532,-121.36366,1082.0,43571,2148.0,40.26894639556377,Locally sparse - chargers nearby
95864,1732,515,2,3,0,3,1,Sacramento,38.58512,-121.37655,1961.0,48397,577.3333333333334,24.67975522692504,Locally sparse - chargers nearby
95901,516,109,4,4,12,16,0,Marysville,39.2225,-121.48855,42.0,616,32.25,14.666666666666666,"Fewer than 1,000 EVs"
95903,39,6,0,0,0,0,0,,39.11337,-121.37192,9.0,710,,78.88888888888889,"Fewer than 1,000 EVs"
95910,1,0,0,0,0,0,0,,39.46742,-120.83158,2.0,802,,401.0,"Fewer than 1,000 EVs"
95912,59,14,0,0,0,0,0,,39.0016,-122.07462,7.0,79,,11.285714285714286,"Fewer than 1,000 EVs"
95913,3,3,0,0,0,0,0,,39.62899,-122.19215,12.0,164,,13.666666666666666,"Fewer than 1,000 EVs"
95914,11,4,0,0,0,0,0,,39.40756,-121.37878,12.0,415,,34.583333333333336,"Fewer than 1,000 EVs"
95916,3,3,0,0,0,0,0,,39.65945,-121.37375,0.0,8,,,"Fewer than 1,000 EVs"
95917,38,6,0,0,0,0,0,,39.42392,-121.77178,2.0,151,,75.5,"Fewer than 1,000 EVs"
95918,61,15,0,0,0,0,0,,39.301,-121.34547,9.0,1022,,113.55555555555556,"Fewer than 1,000 EVs"
95919,8,3,0,0,0,0,0,,39.43445,-121.26554,9.0,362,,40.22222222222222,"Fewer than 1,000 EVs"
95920,6,2,0,0,0,0,0,,39.46071,-121.93702,0.0,58,,,"Fewer than 1,000 EVs"
95922,3,0,0,0,0,0,0,,39.47033,-121.07736,4.0,39,,9.75,"Fewer than 1,000 EVs"
95925,2,1,0,0,0,0,0,,39.46798,-121.18006,13.0,53,,4.076923076923077,"Fewer than 1,000 EVs"
95926,686,204,3,4,1,5,2,Chico,39.74573,-121.84396,126.0,2534,137.2,20.11111111111111,"Fewer than 1,000 EVs"
95928,907,259,35,80,36,116,31,Chico,39.68317,-121.83528,126.0,1708,7.818965517241379,13.555555555555555,"Fewer than 1,000 EVs"
95930,3,1,0,0,0,0,0,,39.54679,-121.1606,0.0,21,,,"Fewer than 1,000 EVs"
95932,69,13,1,8,0,8,0,Colusa,39.26839,-122.00426,9.0,69,8.625,7.666666666666667,"Fewer than 1,000 EVs"
95934,4,0,0,0,0,0,0,,40.07463,-120.93108,12.0,13,,1.0833333333333333,"Fewer than 1,000 EVs"
95935,8,3,0,0,0,0,0,,39.37369,-121.19615,13.0,136,,10.461538461538462,"Fewer than 1,000 EVs"
95936,5,1,2,2,0,2,1,Downieville,39.56336,-120.79279,2.0,6,2.5,3.0,"Fewer than 1,000 EVs"
95937,16,5,6,2,65,67,6,Dunnigan,38.88403,-121.99847,67.0,92,0.23880597014925373,1.373134328358209,"Fewer than 1,000 EVs"
95938,90,29,0,0,0,0,0,,39.60504,-121.79708,118.0,1000,,8.474576271186441,"Fewer than 1,000 EVs"
95941,5,3,0,0,0,0,0,,39.5588,-121.24157,0.0,21,,,"Fewer than 1,000 EVs"
95942,42,17,0,0,0,0,0,,39.98954,-121.58872,0.0,120,,,"Fewer than 1,000 EVs"
95943,8,1,0,0,0,0,0,,39.57692,-122.0367,0.0,42,,,"Fewer than 1,000 EVs"
95945,605,182,12,20,2,22,4,Grass Valley,39.19426,-120.98199,52.0,921,27.5,17.71153846153846,"Fewer than 1,000 EVs"
95946,355,98,0,0,0,0,0,,39.21052,-121.20467,34.0,1145,,33.6764705882353,"Fewer than 1,000 EVs"
95947,9,5,0,0,0,0,0,,40.15942,-120.84409,0.0,20,,,"Fewer than 1,000 EVs"
95948,104,25,1,0,2,2,0,Gridley,39.34289,-121.75818,2.0,306,52.0,153.0,"Fewer than 1,000 EVs"
95949,601,210,1,0,12,12,0,Grass Valley,39.102,-121.13343,46.0,2060,50.083333333333336,44.78260869565217,"Fewer than 1,000 EVs"
95950,4,1,0,0,0,0,0,,39.05144,-121.92196,0.0,69,,,"Fewer than 1,000 EVs"
95951,25,3,0,0,0,0,0,,39.71473,-122.00197,49.0,1626,,33.183673469387756,"Fewer than 1,000 EVs"
95953,164,22,0,0,0,0,0,,39.25018,-121.77309,14.0,312,,22.285714285714285,"Fewer than 1,000 EVs"
95954,77,17,0,0,0,0,0,,39.94916,-121.54088,0.0,120,,,"Fewer than 1,000 EVs"
95955,10,0,0,0,0,0,0,,39.29657,-122.20454,9.0,10,,1.1111111111111112,"Fewer than 1,000 EVs"
95956,6,4,0,0,0,0,0,,39.8751,-121.12209,0.0,7,,,"Fewer than 1,000 EVs"
95957,6,2,0,0,0,0,0,,39.05366,-121.82379,0.0,1006,,,"Fewer than 1,000 EVs"
95959,796,303,1,4,0,4,0,Nevada City,39.34509,-120.86797,4.0,824,199.0,206.0,"Fewer than 1,000 EVs"
95960,23,7,0,0,0,0,0,,39.39121,-121.0583,4.0,36,,9.0,"Fewer than 1,000 EVs"
95961,911,111,1,1,0,1,0,Olivehurst,39.03343,-121.55754,46.0,2570,911.0,55.869565217391305,"Fewer than 1,000 EVs"
95962,30,12,2,9,0,9,0,Oregon House,39.32669,-121.26876,9.0,532,3.3333333333333335,59.111111111111114,"Fewer than 1,000 EVs"
95963,153,35,2,0,8,8,4,Orland,39.73682,-122.30329,8.0,156,19.125,19.5,"Fewer than 1,000 EVs"
95965,183,50,3,5,8,13,0,Oroville,39.59169,-121.59034,16.0,418,14.076923076923077,26.125,"Fewer than 1,000 EVs"
95966,294,80,1,3,0,3,3,Oroville,39.47332,-121.43284,16.0,324,98.0,20.25,"Fewer than 1,000 EVs"
95968,10,0,0,0,0,0,0,,39.43514,-121.55179,18.0,315,,17.5,"Fewer than 1,000 EVs"
95969,235,42,2,3,8,11,0,Paradise,39.72178,-121.63388,92.0,418,21.363636363636363,4.543478260869565,"Fewer than 1,000 EVs"
95970,3,1,0,0,0,0,0,,39.41159,-122.05176,0.0,9,,,"Fewer than 1,000 EVs"
95971,64,19,3,4,8,12,0,Quincy,39.92895,-120.91608,12.0,64,5.333333333333333,5.333333333333333,"Fewer than 1,000 EVs"
95972,1,0,0,0,0,0,0,,39.42955,-121.33624,12.0,415,,34.583333333333336,"Fewer than 1,000 EVs"
95973,916,224,3,4,1,5,0,Chico,39.88099,-121.8516,10.0,1607,183.2,160.7,"Fewer than 1,000 EVs"
95974,3,0,0,0,0,0,0,,39.4973,-121.75569,11.0,137,,12.454545454545455,"Fewer than 1,000 EVs"
95975,58,22,0,0,0,0,0,,39.22436,-121.15367,34.0,1689,,49.6764705882353,"Fewer than 1,000 EVs"
95977,40,18,0,0,0,0,0,,39.17967,-121.29007,0.0,1154,,,"Fewer than 1,000 EVs"
95978,1,0,0,0,0,0,0,,39.90826,-121.52941,0.0,120,,,"Fewer than 1,000 EVs"
95979,5,3,0,0,0,0,0,,39.29771,-122.47913,0.0,5,,,"Fewer than 1,000 EVs"
95982,44,10,0,0,0,0,0,,39.18051,-121.80746,20.0,1166,,58.3,"Fewer than 1,000 EVs"
95983,7,2,0,0,0,0,0,,40.05827,-120.73897,0.0,16,,,"Fewer than 1,000 EVs"
95984,1,0,0,0,0,0,0,,39.99654,-121.11951,4.0,7,,1.75,"Fewer than 1,000 EVs"
95987,52,10,4,2,21,23,14,Williams,39.10299,-122.2726,23.0,52,2.260869565217391,2.260869565217391,"Fewer than 1,000 EVs"
95988,74,25,1,0,4,4,4,Willows,39.49825,-122.28698,4.0,74,18.5,18.5,"Fewer than 1,000 EVs"
95991,593,132,3,9,6,15,4,Yuba City,39.02205,-121.61317,46.0,2471,39.53333333333333,53.71739130434783,"Fewer than 1,000 EVs"
95993,952,183,2,2,10,12,10,Yuba City,39.08171,-121.68798,44.0,2506,79.33333333333333,56.95454545454545,"Fewer than 1,000 EVs"
96001,830,197,14,26,12,38,0,Redding,40.57731,-122.45443,201.0,2340,21.842105263157894,11.64179104477612,"Fewer than 1,000 EVs"
96002,588,131,34,45,80,125,9,Redding,40.5299,-122.31679,232.0,2550,4.704,10.991379310344827,"Fewer than 1,000 EVs"
96003,791,172,6,19,20,39,0,Redding,40.66664,-122.31564,194.0,2458,20.28205128205128,12.670103092783505,"Fewer than 1,000 EVs"
96006,3,0,0,0,0,0,0,,41.15575,-120.83952,0.0,3,,,"Fewer than 1,000 EVs"
96007,210,41,4,2,13,15,4,Anderson,40.45507,-122.30468,192.0,798,14.0,4.15625,"Fewer than 1,000 EVs"
96008,23,8,0,0,0,0,0,,40.73559,-122.11091,0.0,41,,,"Fewer than 1,000 EVs"
96009,1,0,0,0,0,0,0,,41.06183,-121.04434,0.0,1,,,"Fewer than 1,000 EVs"
96010,2,0,0,0,0,0,0,,40.89735,-123.24365,0.0,8,,,"Fewer than 1,000 EVs"
96011,1,1,0,0,0,0,0,,41.05762,-121.89157,0.0,1,,,"Fewer than 1,000 EVs"
96013,16,2,1,0,8,8,0,Burney,40.97495,-121.68316,8.0,17,2.0,2.125,"Fewer than 1,000 EVs"
96014,1,1,0,0,0,0,0,,41.3579,-122.77305,0.0,1,,,"Fewer than 1,000 EVs"
96015,5,0,0,0,0,0,0,,41.49672,-120.87162,0.0,5,,,"Fewer than 1,000 EVs"
96016,1,0,0,0,0,0,0,,40.90675,-121.52032,8.0,28,,3.5,"Fewer than 1,000 EVs"
96017,4,1,0,0,0,0,0,,41.10776,-122.30751,5.0,24,,4.8,"Fewer than 1,000 EVs"
96019,118,29,0,0,0,0,0,,40.68729,-122.39927,174.0,1739,,9.994252873563218,"Fewer than 1,000 EVs"
96020,15,6,0,0,0,0,0,,40.30089,-121.26286,0.0,43,,,"Fewer than 1,000 EVs"
96021,122,36,8,41,20,61,38,Corning,39.91871,-122.26813,61.0,146,2.0,2.3934426229508197,"Fewer than 1,000 EVs"
96022,211,51,1,0,12,12,0,Cottonwood,40.34232,-122.44814,12.0,211,17.583333333333332,17.583333333333332,"Fewer than 1,000 EVs"
96023,1,0,0,0,0,0,0,,41.92108,-121.97592,0.0,1,,,"Fewer than 1,000 EVs"
96024,20,8,0,0,0,0,0,,40.58767,-122.90143,8.0,42,,5.25,"Fewer than 1,000 EVs"
96025,20,3,3,4,1,5,4,Dunsmuir,41.20409,-122.32523,54.0,197,4.0,3.6481481481481484,"Fewer than 1,000 EVs"
96027,13,1,0,0,0,0,0,,41.36558,-123.07799,0.0,13,,,"Fewer than 1,000 EVs"
96028,8,1,0,0,0,0,0,,41.00761,-121.45731,0.0,21,,,"Fewer than 1,000 EVs"
96029,1,1,0,0,0,0,0,,39.94003,-122.48743,0.0,1,,,"Fewer than 1,000 EVs"
96031,1,0,0,0,0,0,0,,41.17262,-123.18029,0.0,1,,,"Fewer than 1,000 EVs"
96032,19,6,0,0,0,0,0,,41.58503,-122.98291,0.0,21,,,"Fewer than 1,000 EVs"
96033,2,0,0,0,0,0,0,,40.75076,-122.60004,0.0,15,,,"Fewer than 1,000 EVs"
96034,3,0,0,0,0,0,0,,41.44177,-122.60772,0.0,3,,,"Fewer than 1,000 EVs"
96035,20,8,0,0,0,0,0,,40.04168,-122.18254,65.0,178,,2.7384615384615385,"Fewer than 1,000 EVs"
96037,2,1,0,0,0,0,0,,41.54368,-122.93177,0.0,21,,,"Fewer than 1,000 EVs"
96038,4,0,0,0,0,0,0,,41.60827,-122.54576,30.0,4,,0.13333333333333333,"Fewer than 1,000 EVs"
96039,1,1,0,0,0,0,0,,41.66376,-123.37711,0.0,1,,,"Fewer than 1,000 EVs"
96040,3,1,0,0,0,0,0,,40.79393,-121.47397,0.0,4,,,"Fewer than 1,000 EVs"
96041,12,5,0,0,0,0,0,,40.52059,-123.19991,0.0,12,,,"Fewer than 1,000 EVs"
96044,9,1,0,0,0,0,0,,41.95384,-122.64853,0.0,9,,,"Fewer than 1,000 EVs"
96046,3,1,0,0,0,0,0,,40.61118,-123.43151,0.0,3,,,"Fewer than 1,000 EVs"
96047,15,4,0,0,0,0,0,,40.47695,-122.69889,0.0,15,,,"Fewer than 1,000 EVs"
96048,9,2,0,0,0,0,0,,40.82613,-123.05594,8.0,61,,7.625,"Fewer than 1,000 EVs"
96050,1,1,0,0,0,0,0,,41.85389,-122.95689,0.0,2,,,"Fewer than 1,000 EVs"
96051,18,5,2,2,1,3,1,Lakehead,40.90112,-122.35664,3.0,18,6.0,6.0,"Fewer than 1,000 EVs"
96052,22,7,1,2,0,2,2,Lewiston,40.68515,-122.80342,10.0,94,11.0,9.4,"Fewer than 1,000 EVs"
96055,30,8,0,0,0,0,0,,40.10249,-122.03213,0.0,61,,,"Fewer than 1,000 EVs"
96056,12,3,0,0,0,0,0,,41.07178,-121.32607,0.0,20,,,"Fewer than 1,000 EVs"
96057,14,2,0,0,0,0,0,,41.26144,-122.0118,0.0,14,,,"Fewer than 1,000 EVs"
96058,3,0,0,0,0,0,0,,41.74536,-121.9337,0.0,3,,,"Fewer than 1,000 EVs"
96059,4,0,0,0,0,0,0,,40.42947,-121.83465,2.0,67,,33.5,"Fewer than 1,000 EVs"
96061,2,0,0,0,0,0,0,,40.34407,-121.48767,4.0,3,,0.75,"Fewer than 1,000 EVs"
96062,23,12,0,0,0,0,0,,40.56373,-122.06646,4.0,172,,43.0,"Fewer than 1,000 EVs"
96063,1,0,2,4,0,4,2,Mineral,40.35708,-121.60236,4.0,3,0.25,0.75,"Fewer than 1,000 EVs"
96064,33,4,0,0,0,0,0,,41.76371,-122.36433,0.0,33,,,"Fewer than 1,000 EVs"
96065,2,3,0,0,0,0,0,,40.88056,-121.95433,0.0,9,,,"Fewer than 1,000 EVs"
96067,173,51,11,12,37,49,24,Mount Shasta,41.31664,-122.31736,93.0,193,3.5306122448979593,2.075268817204301,"Fewer than 1,000 EVs"
96069,18,12,0,0,0,0,0,,40.68226,-122.02341,0.0,82,,,"Fewer than 1,000 EVs"
96073,131,34,1,4,0,4,0,Palo Cedro,40.59047,-122.20537,195.0,1533,32.75,7.861538461538461,"Fewer than 1,000 EVs"
96075,3,2,0,0,0,0,0,,40.35582,-121.87196,0.0,7,,,"Fewer than 1,000 EVs"
96076,1,0,0,0,0,0,0,,40.37547,-122.92996,0.0,1,,,"Fewer than 1,000 EVs"
96078,2,1,0,0,0,0,0,,40.08245,-122.17607,39.0,56,,1.435897435897436,"Fewer than 1,000 EVs"
96080,308,75,13,11,28,39,11,Red Bluff,40.16386,-122.39171,39.0,308,7.897435897435898,7.897435897435898,"Fewer than 1,000 EVs"
96084,7,1,0,0,0,0,0,,40.79395,-121.91519,0.0,27,,,"Fewer than 1,000 EVs"
96085,1,0,0,0,0,0,0,,41.73245,-123.05145,0.0,2,,,"Fewer than 1,000 EVs"
96087,13,0,0,0,0,0,0,,40.63296,-122.58067,0.0,845,,,"Fewer than 1,000 EVs"
96088,60,13,1,2,0,2,2,Shingletown,40.50983,-121.88848,2.0,75,30.0,37.5,"Fewer than 1,000 EVs"
96090,4,0,0,0,0,0,0,,40.00681,-122.12142,31.0,183,,5.903225806451613,"Fewer than 1,000 EVs"
96091,6,3,2,2,0,2,2,Coffee Creek,41.04567,-122.78053,2.0,6,3.0,3.0,"Fewer than 1,000 EVs"
96092,5,3,0,0,0,0,0,,39.97344,-121.97342,0.0,955,,,"Fewer than 1,000 EVs"
96093,52,16,1,0,8,8,0,Weaverville,40.77237,-122.94329,10.0,83,6.5,8.3,"Fewer than 1,000 EVs"
96094,98,15,6,2,37,39,0,Weed,41.51214,-122.36253,39.0,98,2.5128205128205128,2.5128205128205128,"Fewer than 1,000 EVs"
96096,11,5,0,0,0,0,0,,40.63738,-121.87552,2.0,89,,44.5,"Fewer than 1,000 EVs"
96097,64,12,7,4,26,30,5,Yreka,41.76234,-122.65921,30.0,64,2.1333333333333333,2.1333333333333333,"Fewer than 1,000 EVs"
96101,25,1,2,2,8,10,2,Alturas,41.45803,-120.5043,10.0,25,2.5,2.5,"Fewer than 1,000 EVs"
